PLAYER_ID,PLAYER_NAME,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,SALARY
1641787,Tosan Evbuomwan,0.193,0.567,0.183,0.178,0.679,0.146,0.161,0.375,0.098,0.129,0.239,0.248,0.255,0.083,0.114,0.19,0.083,0.17,0.255,135120
1641739,Toumani Camara,0.831,0.652,0.243,0.267,0.602,0.167,0.212,0.337,0.108,0.121,0.435,0.287,0.358,0.11,0.273,0.429,0.139,0.216,0.477,1119563
1629027,Trae Young,0.639,0.952,0.696,0.792,0.576,0.667,0.737,0.373,0.627,0.647,0.087,0.228,0.204,0.991,1.0,0.619,0.056,0.741,0.505,40064220
1631218,Trayce Jackson-Davis,0.807,0.433,0.296,0.208,0.94,0.0,0.0,0.0,0.108,0.164,0.435,0.297,0.365,0.11,0.159,0.19,0.306,0.228,0.625,1119563
1630200,Tre Jones,0.916,0.733,0.339,0.331,0.676,0.167,0.212,0.335,0.127,0.129,0.174,0.297,0.277,0.569,0.341,0.476,0.028,0.288,0.588,9895833
1630544,Tre Mann,0.482,0.634,0.304,0.326,0.614,0.229,0.263,0.373,0.108,0.121,0.109,0.307,0.263,0.367,0.364,0.571,0.028,0.268,0.458,3191400
1630570,Trendon Watford,0.747,0.353,0.226,0.208,0.705,0.083,0.093,0.397,0.118,0.129,0.174,0.228,0.226,0.119,0.227,0.19,0.083,0.199,0.546,2019706
1630235,Trent Forrest,0.446,0.281,0.078,0.102,0.506,0.021,0.025,0.2,0.029,0.034,0.065,0.109,0.095,0.22,0.114,0.143,0.028,0.063,0.486,533945
1630243,Trevelin Queen,0.157,0.305,0.087,0.114,0.493,0.042,0.102,0.176,0.059,0.078,0.043,0.119,0.102,0.119,0.114,0.238,0.111,0.084,0.574,
1641998,Trey Jemison,0.289,0.604,0.261,0.229,0.738,0.0,0.0,0.0,0.078,0.086,0.565,0.277,0.394,0.101,0.318,0.238,0.306,0.196,0.398,
1626168,Trey Lyles,0.687,0.524,0.217,0.233,0.596,0.292,0.322,0.384,0.078,0.103,0.239,0.337,0.321,0.11,0.159,0.143,0.083,0.207,0.745,8000000
1630530,Trey Murphy III,0.675,0.783,0.417,0.462,0.593,0.625,0.661,0.38,0.216,0.224,0.152,0.416,0.358,0.202,0.136,0.429,0.139,0.427,0.815,3359280
202684,Tristan Thompson,0.578,0.289,0.13,0.102,0.821,0.0,0.0,0.0,0.029,0.095,0.326,0.208,0.263,0.092,0.136,0.095,0.083,0.095,0.588,2019706
1641774,Tristan Vukcevic,0.108,0.398,0.252,0.284,0.58,0.208,0.305,0.278,0.167,0.19,0.13,0.297,0.263,0.119,0.227,0.238,0.194,0.245,0.75,2424892
1628972,Troy Brown Jr.,0.699,0.364,0.122,0.161,0.498,0.167,0.203,0.333,0.049,0.052,0.087,0.198,0.175,0.092,0.114,0.19,0.028,0.121,0.5,4000000
1629660,Ty Jerome,0.012,0.187,0.087,0.085,0.669,0.0,0.042,0.0,0.0,0.0,0.109,0.0,0.036,0.138,0.114,0.0,0.0,0.058,0.278,2439025
1631102,TyTy Washington Jr.,0.12,0.126,0.043,0.076,0.402,0.042,0.042,0.333,0.0,0.0,0.022,0.04,0.036,0.046,0.045,0.143,0.0,0.037,0.546,2320440
1629639,Tyler Herro,0.494,0.885,0.67,0.742,0.59,0.646,0.669,0.396,0.225,0.224,0.109,0.475,0.387,0.413,0.5,0.333,0.028,0.599,0.634,27000000
1630169,Tyrese Haliburton,0.819,0.85,0.626,0.644,0.639,0.583,0.661,0.364,0.275,0.284,0.109,0.337,0.285,1.0,0.523,0.571,0.194,0.579,0.801,5808435
1630178,Tyrese Maxey,0.831,0.992,0.791,0.86,0.602,0.625,0.686,0.373,0.461,0.466,0.109,0.317,0.27,0.569,0.386,0.476,0.139,0.746,0.801,4343920
1626145,Tyus Jones,0.783,0.773,0.426,0.428,0.655,0.333,0.331,0.414,0.049,0.052,0.065,0.238,0.197,0.67,0.227,0.524,0.083,0.346,0.255,14000000
1628962,Udoka Azubuike,0.181,0.179,0.087,0.059,0.932,0.0,0.0,0.0,0.02,0.069,0.152,0.129,0.146,0.018,0.068,0.048,0.111,0.063,0.463,
1630586,Usman Garuba,0.06,0.07,0.017,0.042,0.224,0.0,0.017,0.0,0.02,0.026,0.109,0.069,0.088,0.018,0.068,0.095,0.139,0.014,0.519,2600008
203995,Vasilije Micic,0.711,0.513,0.235,0.263,0.576,0.146,0.22,0.279,0.098,0.112,0.043,0.119,0.109,0.404,0.386,0.238,0.028,0.202,0.546,7723000
1641705,Victor Wembanyama,0.843,0.783,0.678,0.708,0.622,0.375,0.466,0.325,0.402,0.448,0.5,0.832,0.774,0.358,0.841,0.571,1.0,0.617,0.509,12160680
1631246,Vince Williams Jr.,0.614,0.727,0.287,0.309,0.597,0.312,0.339,0.378,0.196,0.216,0.239,0.436,0.409,0.312,0.409,0.429,0.194,0.288,0.519,2232308
1630249,Vit Krejci,0.253,0.647,0.2,0.199,0.656,0.271,0.263,0.412,0.02,0.026,0.109,0.188,0.175,0.211,0.205,0.286,0.083,0.176,0.602,
1631117,Walker Kessler,0.759,0.612,0.313,0.233,0.876,0.021,0.025,0.211,0.088,0.129,0.565,0.485,0.547,0.083,0.227,0.238,0.667,0.233,0.495,2831160
1628976,Wendell Carter Jr.,0.651,0.674,0.357,0.326,0.703,0.25,0.263,0.374,0.167,0.207,0.435,0.485,0.504,0.156,0.273,0.286,0.139,0.317,0.644,13050000
1631111,Wendell Moore Jr.,0.289,0.07,0.035,0.03,0.669,0.0,0.017,0.0,0.0,0.0,0.0,0.05,0.036,0.018,0.045,0.095,0.0,0.02,0.593,2421720
1629117,Wenyen Gabriel,0.048,0.422,0.139,0.186,0.487,0.042,0.102,0.167,0.0,0.086,0.304,0.356,0.365,0.055,0.364,0.19,0.111,0.098,0.454,
202083,Wesley Matthews,0.422,0.297,0.078,0.114,0.47,0.146,0.161,0.348,0.049,0.06,0.065,0.119,0.109,0.055,0.045,0.19,0.083,0.089,0.514,2019706
1629875,Xavier Moon,0.157,0.217,0.096,0.14,0.436,0.021,0.102,0.118,0.01,0.009,0.13,0.069,0.095,0.138,0.091,0.095,0.056,0.069,0.481,
1630214,Xavier Tillman,0.639,0.471,0.191,0.22,0.581,0.083,0.127,0.247,0.039,0.078,0.283,0.257,0.285,0.128,0.136,0.429,0.222,0.153,0.551,
1629139,Yuta Watanabe,0.398,0.356,0.104,0.144,0.473,0.146,0.212,0.294,0.029,0.043,0.065,0.129,0.117,0.037,0.136,0.19,0.056,0.098,0.514,2346614
1628380,Zach Collins,0.819,0.58,0.374,0.377,0.648,0.167,0.22,0.32,0.176,0.198,0.37,0.366,0.394,0.257,0.432,0.238,0.222,0.323,0.338,7700000
203897,Zach LaVine,0.289,0.922,0.591,0.636,0.605,0.5,0.576,0.349,0.343,0.353,0.065,0.475,0.38,0.358,0.477,0.381,0.083,0.562,0.431,40064220
1630285,Zavier Simpson,0.072,0.607,0.209,0.326,0.422,0.146,0.203,0.294,0.039,0.052,0.13,0.228,0.212,0.33,0.318,0.476,0.111,0.173,0.412,
1630192,Zeke Nnaji,0.687,0.254,0.104,0.11,0.62,0.021,0.034,0.261,0.069,0.095,0.239,0.109,0.161,0.055,0.114,0.143,0.194,0.092,0.468,4306281
1630533,Ziaire Williams,0.602,0.532,0.252,0.314,0.531,0.229,0.314,0.307,0.118,0.129,0.152,0.277,0.255,0.138,0.295,0.333,0.056,0.236,0.38,4810200
1629627,Zion Williamson,0.831,0.832,0.774,0.661,0.763,0.021,0.025,0.333,0.49,0.612,0.37,0.406,0.423,0.459,0.636,0.524,0.194,0.66,0.694,34005250
